Date,Tiker,Price
2018-04-03,TIK3,101.000000
2018-04-04,TIK3,102.153847
2018-04-05,TIK3,103.307693
2018-04-06,TIK3,100.461540
2018-04-09,TIK3,98.692307
2018-04-10,TIK3,100.384613
2018-04-11,TIK3,99.769234
2018-04-12,TIK3,101.384613
2018-04-13,TIK3,103.769234
2018-04-16,TIK3,102.538460
2018-04-17,TIK3,106.076920
2018-04-18,TIK3,105.076920
2018-04-19,TIK3,107.615387
2018-04-20,TIK3,111.846153
2018-04-23,TIK3,111.692307
2018-04-24,TIK3,112.923080
2018-04-25,TIK3,108.076920
2018-04-26,TIK3,110.615387
2018-04-27,TIK3,110.615387
2018-04-30,TIK3,108.230766
2018-05-01,TIK3,108.076920
2018-05-02,TIK3,109.076920
2018-05-03,TIK3,107.153847
2018-05-04,TIK3,108.461540
2018-05-07,TIK3,108.230766
2018-05-08,TIK3,109.769234
2018-05-09,TIK3,112.461540
2018-05-10,TIK3,113.000000
2018-05-11,TIK3,112.307693
2018-05-14,TIK3,113.153847
2018-05-15,TIK3,113.153847
2018-05-16,TIK3,115.615387
2018-05-17,TIK3,115.615387
2018-05-18,TIK3,115.153847
2018-05-21,TIK3,117.384613
2018-05-22,TIK3,117.615387
2018-05-23,TIK3,109.076920
2018-05-24,TIK3,112.307693
2018-05-25,TIK3,112.538460
2018-05-29,TIK3,109.076920
2018-05-30,TIK3,109.000000
2018-05-31,TIK3,108.307693
2018-06-01,TIK3,108.461540
2018-06-04,TIK3,105.461540
2018-06-05,TIK3,106.153847
2018-06-06,TIK3,104.923080
2018-06-07,TIK3,106.000000
2018-06-08,TIK3,107.153847
2018-06-11,TIK3,107.538460
2018-06-12,TIK3,107.538460
2018-06-13,TIK3,106.846153
2018-06-14,TIK3,104.923080
2018-06-15,TIK3,102.307693
2018-06-18,TIK3,101.538460
2018-06-19,TIK3,99.615387
2018-06-20,TIK3,99.076920
2018-06-21,TIK3,98.153847
2018-06-22,TIK3,100.384613
2018-06-25,TIK3,98.076920
2018-06-26,TIK3,105.692307
2018-06-27,TIK3,107.384613
2018-06-28,TIK3,106.384613
2018-06-29,TIK3,104.692307
2018-07-02,TIK3,102.846153
2018-07-03,TIK3,102.846153
2018-07-05,TIK3,103.307693
2018-07-06,TIK3,106.538460
2018-07-09,TIK3,107.307693
2018-07-10,TIK3,109.000000
2018-07-11,TIK3,107.615387
2018-07-12,TIK3,107.615387
2018-07-13,TIK3,106.846153
2018-07-16,TIK3,106.923080
2018-07-17,TIK3,105.307693
2018-07-18,TIK3,105.769234
2018-07-19,TIK3,105.615387
2018-07-20,TIK3,100.923080
2018-07-23,TIK3,99.923080
2018-07-24,TIK3,100.923080
2018-07-25,TIK3,100.846153
2018-07-26,TIK3,101.153847
2018-07-27,TIK3,100.461540
2018-07-30,TIK3,101.230766
2018-07-31,TIK3,104.846153
2018-08-01,TIK3,101.846153
2018-08-02,TIK3,101.307693
2018-08-03,TIK3,101.076920
2018-08-06,TIK3,100.769234
2018-08-07,TIK3,101.230766
2018-08-08,TIK3,100.384613
2018-08-09,TIK3,99.538460
2018-08-10,TIK3,98.230766
2018-08-13,TIK3,95.769234
2018-08-14,TIK3,95.000000
2018-08-15,TIK3,94.000000
2018-08-16,TIK3,94.615387
2018-08-17,TIK3,94.615387
2018-08-20,TIK3,94.615387
2018-08-21,TIK3,97.153847
2018-08-22,TIK3,95.923080
2018-08-23,TIK3,96.461540
2018-08-24,TIK3,96.153847
2018-08-27,TIK3,98.230766
2018-08-28,TIK3,98.153847
2018-08-29,TIK3,99.769234
2018-08-30,TIK3,98.230766
2018-08-31,TIK3,99.538460
2018-09-04,TIK3,97.461540
2018-09-05,TIK3,96.615387
2018-09-06,TIK3,96.230766
2018-09-07,TIK3,95.384613
2018-09-10,TIK3,96.230766
2018-09-11,TIK3,94.846153
2018-09-12,TIK3,97.000000
2018-09-13,TIK3,97.769234
2018-09-14,TIK3,97.538460
2018-09-17,TIK3,97.692307
2018-09-18,TIK3,97.384613
2018-09-19,TIK3,98.923080
2018-09-20,TIK3,95.846153
2018-09-21,TIK3,93.615387
2018-09-24,TIK3,90.307693
2018-09-25,TIK3,86.692307
2018-09-26,TIK3,87.615387
2018-09-27,TIK3,88.692307
2018-09-28,TIK3,86.846153
2018-10-01,TIK3,93.000000
2018-10-02,TIK3,94.769234
2018-10-03,TIK3,96.000000
2018-10-04,TIK3,97.384613
2018-10-05,TIK3,101.384613
2018-10-08,TIK3,104.692307
2018-10-09,TIK3,104.230766
2018-10-10,TIK3,102.153847
2018-10-11,TIK3,97.846153
2018-10-12,TIK3,94.769234
2018-10-15,TIK3,93.461540
2018-10-16,TIK3,93.076920
2018-10-17,TIK3,93.769234
2018-10-18,TIK3,95.230766
2018-10-19,TIK3,96.615387
2018-10-22,TIK3,95.230766
2018-10-23,TIK3,97.615387
2018-10-24,TIK3,93.615387
2018-10-25,TIK3,90.769234
2018-10-26,TIK3,86.923080
2018-10-29,TIK3,85.846153
2018-10-30,TIK3,78.307693
2018-10-31,TIK3,77.692307
2018-11-01,TIK3,73.692307
2018-11-02,TIK3,71.461540
2018-11-05,TIK3,71.384613
2018-11-06,TIK3,72.461540
2018-11-07,TIK3,70.769234
2018-11-08,TIK3,70.000000
2018-11-09,TIK3,66.000000
2018-11-12,TIK3,61.461536
2018-11-13,TIK3,66.230766
2018-11-14,TIK3,64.000000
2018-11-15,TIK3,62.846153
2018-11-16,TIK3,61.692307
2018-11-19,TIK3,60.307693
2018-11-20,TIK3,58.846153
2018-11-21,TIK3,60.076923
2018-11-23,TIK3,58.230770
2018-11-26,TIK3,58.307693
2018-11-27,TIK3,57.230770
2018-11-28,TIK3,59.538464
2018-11-29,TIK3,61.076923
2018-11-30,TIK3,57.692307
2018-12-03,TIK3,60.076923
2018-12-04,TIK3,56.000000
2018-12-06,TIK3,56.538464
2018-12-07,TIK3,53.923077
2018-12-10,TIK3,53.307693
2018-12-11,TIK3,52.000000
2018-12-12,TIK3,51.615383
2018-12-13,TIK3,55.384617
2018-12-14,TIK3,54.615383
2018-12-17,TIK3,55.000000
2018-12-18,TIK3,56.000000
2018-12-19,TIK3,58.923077
2018-12-20,TIK3,57.230770
2018-12-21,TIK3,55.000000
2018-12-24,TIK3,53.230770
2018-12-26,TIK3,56.846153
2018-12-27,TIK3,55.923077
2018-12-28,TIK3,57.769230
2018-12-31,TIK3,58.230770
2019-01-02,TIK3,61.923077
2019-01-03,TIK3,62.000000
2019-01-04,TIK3,63.307693
2019-01-07,TIK3,67.230766
2019-01-08,TIK3,65.846153
2019-01-09,TIK3,65.384613
2019-01-10,TIK3,68.769234
2019-01-11,TIK3,68.769234
2019-01-14,TIK3,68.461540
2019-01-15,TIK3,67.153847
2019-01-16,TIK3,69.076920
2019-01-17,TIK3,70.307693
2019-01-18,TIK3,69.692307
2019-01-22,TIK3,66.615387
2019-01-23,TIK3,67.153847
2019-01-24,TIK3,67.538460
2019-01-25,TIK3,70.461540
2019-01-28,TIK3,68.692307
2019-01-29,TIK3,68.461540
2019-01-30,TIK3,70.000000
2019-01-31,TIK3,78.153847
2019-02-01,TIK3,78.384613
2019-02-04,TIK3,78.538460
2019-02-05,TIK3,81.769234
2019-02-06,TIK3,80.538460
2019-02-07,TIK3,77.384613
2019-02-08,TIK3,75.461540
2019-02-11,TIK3,77.153847
2019-02-12,TIK3,76.769234
2019-02-13,TIK3,79.769234
2019-02-14,TIK3,77.230766
2019-02-15,TIK3,77.615387
2019-02-19,TIK3,77.923080
2019-02-20,TIK3,77.692307
2019-02-21,TIK3,77.153847
2019-02-22,TIK3,78.230766
2019-02-25,TIK3,83.230766
2019-02-26,TIK3,85.279999
2019-02-27,TIK3,87.040001
2019-02-28,TIK3,83.120003
2019-03-01,TIK3,82.160004
2019-03-04,TIK3,83.040001
2019-03-05,TIK3,79.120003
2019-03-06,TIK3,72.879997
2019-03-07,TIK3,75.599998
2019-03-08,TIK3,76.639999
2019-03-11,TIK3,79.199997
2019-03-12,TIK3,78.080002
2019-03-13,TIK3,80.160004
2019-03-14,TIK3,82.400002
2019-03-15,TIK3,79.680000
2019-03-18,TIK3,81.599998
2019-03-19,TIK3,81.519997
2019-03-20,TIK3,81.760002
2019-03-21,TIK3,82.160004
2019-03-22,TIK3,79.839996
2019-03-25,TIK3,79.040001
2019-03-26,TIK3,80.800003
2019-03-27,TIK3,79.680000
2019-03-28,TIK3,79.120003
2019-03-29,TIK3,79.919998
2019-04-01,TIK3,80.800003
2019-04-02,TIK3,81.919998
2019-04-03,TIK3,80.800003
2019-04-04,TIK3,80.239998
2019-04-05,TIK3,80.080002
2019-04-08,TIK3,75.919998
2019-04-09,TIK3,73.760002
2019-04-10,TIK3,73.279999
2019-04-11,TIK3,72.959999
2019-04-12,TIK3,72.000000
2019-04-15,TIK3,71.839996
2019-04-16,TIK3,73.120003
2019-04-17,TIK3,72.959999
2019-04-18,TIK3,74.800003
2019-04-22,TIK3,74.559998
2019-04-23,TIK3,74.639999
2019-04-24,TIK3,74.559998
2019-04-25,TIK3,72.959999
2019-04-26,TIK3,76.559998
2019-04-29,TIK3,77.839996
2019-04-30,TIK3,81.360001
2019-05-01,TIK3,80.800003
2019-05-02,TIK3,82.000000
2019-05-03,TIK3,84.000000
2019-05-06,TIK3,83.440002
2019-05-07,TIK3,80.879997
2019-05-08,TIK3,81.279999
2019-05-09,TIK3,80.320000
2019-05-10,TIK3,81.040001
2019-05-13,TIK3,78.959999
2019-05-14,TIK3,82.559998
2019-05-15,TIK3,82.080002
2019-05-16,TIK3,81.040001
2019-05-17,TIK3,80.000000
2019-05-20,TIK3,79.040001
2019-05-21,TIK3,79.680000
2019-05-22,TIK3,79.199997
2019-05-23,TIK3,76.480003
2019-05-24,TIK3,75.599998
2019-05-28,TIK3,74.879997
2019-05-29,TIK3,74.959999
2019-05-30,TIK3,75.760002
2019-05-31,TIK3,75.519997
2019-06-03,TIK3,76.239998
2019-06-04,TIK3,80.000000
2019-06-05,TIK3,79.120003
2019-06-06,TIK3,79.360001
2019-06-07,TIK3,79.839996
2019-06-10,TIK3,80.400002
2019-06-11,TIK3,80.959999
2019-06-12,TIK3,82.239998
2019-06-13,TIK3,82.480003
2019-06-14,TIK3,81.839996
2019-06-17,TIK3,80.400002
2019-06-18,TIK3,83.360001
2019-06-19,TIK3,82.720001
2019-06-20,TIK3,85.040001
2019-06-21,TIK3,83.839996
2019-06-24,TIK3,82.239998
2019-06-25,TIK3,81.760002
2019-06-26,TIK3,82.160004
2019-06-27,TIK3,83.199997
2019-06-28,TIK3,84.000000
2019-07-01,TIK3,85.040001
2019-07-02,TIK3,84.959999
2019-07-03,TIK3,84.879997
2019-07-05,TIK3,84.000000
2019-07-08,TIK3,81.599998
2019-07-09,TIK3,82.000000
2019-07-10,TIK3,81.599998
2019-07-11,TIK3,80.879997
2019-07-12,TIK3,82.959999
2019-07-15,TIK3,82.160004
2019-07-16,TIK3,83.040001
2019-07-17,TIK3,79.839996
2019-07-18,TIK3,80.480003
2019-07-19,TIK3,80.320000
2019-07-22,TIK3,81.680000
2019-07-23,TIK3,85.199997
2019-07-24,TIK3,85.440002
2019-07-25,TIK3,83.440002
2019-07-26,TIK3,84.080002
2019-07-29,TIK3,83.040001
2019-07-30,TIK3,84.160004
2019-07-31,TIK3,83.599998
2019-08-01,TIK3,80.639999
2019-08-02,TIK3,80.000000
2019-08-05,TIK3,77.279999
2019-08-06,TIK3,76.559998
2019-08-07,TIK3,75.680000
2019-08-08,TIK3,75.919998
2019-08-09,TIK3,73.199997
2019-08-12,TIK3,72.400002
2019-08-13,TIK3,74.800003
2019-08-14,TIK3,72.239998
2019-08-15,TIK3,64.080002
2019-08-16,TIK3,70.320000
2019-08-19,TIK3,69.360001
2019-08-20,TIK3,67.040001
2019-08-21,TIK3,65.279999
2019-08-22,TIK3,65.519997
2019-08-23,TIK3,63.759998
2019-08-26,TIK3,64.400002
2019-08-27,TIK3,63.439999
2019-08-28,TIK3,63.520000
2019-08-29,TIK3,64.879997
2019-08-30,TIK3,66.000000
2019-09-03,TIK3,66.639999
2019-09-04,TIK3,70.400002
2019-09-05,TIK3,70.480003
2019-09-06,TIK3,69.680000
2019-09-09,TIK3,71.680000
2019-09-10,TIK3,73.120003
2019-09-11,TIK3,74.879997
2019-09-12,TIK3,74.080002
2019-09-13,TIK3,74.720001
2019-09-16,TIK3,75.040001
2019-09-17,TIK3,74.879997
2019-09-18,TIK3,75.040001
2019-09-19,TIK3,75.360001
2019-09-20,TIK3,74.959999
2019-09-23,TIK3,74.720001
2019-09-24,TIK3,71.760002
2019-09-25,TIK3,73.279999
2019-09-26,TIK3,72.160004
2019-09-27,TIK3,72.320000
2019-09-30,TIK3,71.519997
2019-10-01,TIK3,68.879997
2019-10-02,TIK3,68.080002
2019-10-03,TIK3,69.680000
2019-10-04,TIK3,68.559998
2019-10-07,TIK3,68.480003
2019-10-08,TIK3,66.239998
2019-10-09,TIK3,66.800003
2019-10-10,TIK3,67.599998
2019-10-11,TIK3,70.400002
2019-10-14,TIK3,69.760002
2019-10-15,TIK3,71.120003
2019-10-16,TIK3,71.199997
2019-10-17,TIK3,72.320000
2019-10-18,TIK3,71.680000
2019-10-21,TIK3,70.320000
2019-10-22,TIK3,72.480003
2019-10-23,TIK3,73.120003
2019-10-24,TIK3,71.599998
2019-10-25,TIK3,72.000000
2019-10-28,TIK3,72.559998
2019-10-29,TIK3,72.559998
2019-10-30,TIK3,80.879997
2019-10-31,TIK3,79.839996
2019-11-01,TIK3,83.040001
2019-11-04,TIK3,87.440002
2019-11-05,TIK3,87.760002
2019-11-06,TIK3,88.160004
2019-11-07,TIK3,90.320000
2019-11-08,TIK3,92.160004
2019-11-11,TIK3,90.800003
2019-11-12,TIK3,91.360001
2019-11-13,TIK3,90.320000
2019-11-14,TIK3,90.320000
2019-11-15,TIK3,92.160004
2019-11-18,TIK3,91.519997
2019-11-19,TIK3,92.000000
2019-11-20,TIK3,91.120003
2019-11-21,TIK3,92.239998
2019-11-22,TIK3,92.400002
2019-11-25,TIK3,92.639999
2019-11-26,TIK3,90.800003
2019-11-27,TIK3,90.320000
2019-11-29,TIK3,90.160004
2019-12-02,TIK3,89.279999
2019-12-03,TIK3,87.919998
2019-12-04,TIK3,87.199997
2019-12-05,TIK3,86.320000
2019-12-06,TIK3,88.800003
2019-12-09,TIK3,87.919998
2019-12-10,TIK3,88.080002
2019-12-11,TIK3,87.760002
2019-12-12,TIK3,91.519997
2019-12-13,TIK3,90.720001
2019-12-16,TIK3,89.360001
2019-12-17,TIK3,88.800003
2019-12-18,TIK3,87.680000
2019-12-19,TIK3,88.320000
2019-12-20,TIK3,88.239998
2019-12-23,TIK3,89.279999
2019-12-24,TIK3,89.519997
2019-12-26,TIK3,89.839996
2019-12-27,TIK3,89.440002
2019-12-30,TIK3,88.639999
2019-12-31,TIK3,89.279999
2020-01-02,TIK3,95.440002
2020-01-03,TIK3,95.760002
2020-01-06,TIK3,97.120003
2020-01-07,TIK3,96.400002
2020-01-08,TIK3,95.519997
2020-01-09,TIK3,95.279999
2020-01-10,TIK3,93.360001
2020-01-13,TIK3,96.959999
2020-01-14,TIK3,96.239998
2020-01-15,TIK3,94.959999
2020-01-16,TIK3,94.720001
2020-01-17,TIK3,94.480003
2020-01-21,TIK3,93.279999
2020-01-22,TIK3,90.959999
2020-01-23,TIK3,94.160004
2020-01-24,TIK3,93.680000
2020-01-27,TIK3,91.519997
2020-01-28,TIK3,93.839996
2020-01-29,TIK3,103.519997
2020-01-30,TIK3,101.839996
2020-01-31,TIK3,99.599998
2020-02-03,TIK3,98.080002
2020-02-04,TIK3,100.639999
2020-02-05,TIK3,102.879997
2020-02-06,TIK3,103.599998
2020-02-07,TIK3,102.639999
2020-02-10,TIK3,103.279999
2020-02-11,TIK3,102.800003
2020-02-12,TIK3,105.279999
2020-02-13,TIK3,103.519997
2020-02-14,TIK3,102.639999
2020-02-18,TIK3,102.000000
2020-02-19,TIK3,100.879997
2020-02-20,TIK3,100.239998
2020-02-21,TIK3,98.000000
2020-02-24,TIK3,94.879997
2020-02-25,TIK3,90.559998
2020-02-26,TIK3,87.599998
2020-02-27,TIK3,83.120003
2020-02-28,TIK3,87.040001
2020-03-02,TIK3,89.680000
2020-03-03,TIK3,87.040001
2020-03-04,TIK3,87.599998
2020-03-05,TIK3,80.639999
2020-03-06,TIK3,75.199997
2020-03-09,TIK3,65.680000
2020-03-10,TIK3,70.800003
2020-03-11,TIK3,65.680000
2020-03-12,TIK3,57.840000
2020-03-13,TIK3,62.799999
2020-03-16,TIK3,53.279999
2020-03-17,TIK3,56.639999
2020-03-18,TIK3,52.799999
2020-03-19,TIK3,51.840000
2020-03-20,TIK3,52.160000
2020-03-23,TIK3,48.880001
2020-03-24,TIK3,56.080002
2020-03-25,TIK3,60.480000
2020-03-26,TIK3,64.959999
2020-03-27,TIK3,60.959999
2020-03-30,TIK3,63.119999
2020-03-31,TIK3,63.520000
2020-04-01,TIK3,56.320000
2020-04-02,TIK3,55.200001
2020-04-03,TIK3,53.840000
2020-04-06,TIK3,57.840000
2020-04-07,TIK3,56.240002
2020-04-08,TIK3,58.400002
2020-04-09,TIK3,57.119999
2020-04-13,TIK3,56.160000
2020-04-14,TIK3,55.439999
2020-04-15,TIK3,52.000000
2020-04-16,TIK3,49.919998
2020-04-17,TIK3,54.720001
2020-04-20,TIK3,52.080002
2020-04-21,TIK3,51.840000
2020-04-22,TIK3,51.439999
2020-04-23,TIK3,52.160000
2020-04-24,TIK3,50.080002
2020-04-27,TIK3,51.439999
2020-04-28,TIK3,54.400002
2020-04-29,TIK3,52.639999
2020-04-30,TIK3,54.400002
2020-05-01,TIK3,52.000000
2020-05-04,TIK3,49.680000
2020-05-05,TIK3,49.599998
2020-05-06,TIK3,47.840000
2020-05-07,TIK3,48.880001
2020-05-08,TIK3,50.320000
2020-05-11,TIK3,49.520000
2020-05-12,TIK3,48.000000
2020-05-13,TIK3,46.320000
2020-05-14,TIK3,45.599998
2020-05-15,TIK3,43.919998
2020-05-18,TIK3,50.160000
2020-05-19,TIK3,49.680000
2020-05-20,TIK3,51.360001
2020-05-21,TIK3,51.840000
2020-05-22,TIK3,51.279999
2020-05-26,TIK3,54.400002
2020-05-27,TIK3,58.320000
2020-05-28,TIK3,54.240002
2020-05-29,TIK3,52.560001
2020-06-01,TIK3,54.080002
2020-06-02,TIK3,56.400002
2020-06-03,TIK3,58.880001
2020-06-04,TIK3,61.919998
2020-06-05,TIK3,63.040001
2020-06-08,TIK3,67.680000
2020-06-09,TIK3,64.160004
2020-06-10,TIK3,60.880001
2020-06-11,TIK3,55.599998
2020-06-12,TIK3,58.000000
2020-06-15,TIK3,57.919998
2020-06-16,TIK3,59.759998
2020-06-17,TIK3,57.919998
2020-06-18,TIK3,58.240002
2020-06-19,TIK3,57.200001
2020-06-22,TIK3,56.320000
2020-06-23,TIK3,56.000000
2020-06-24,TIK3,52.240002
2020-06-25,TIK3,53.439999
2020-06-26,TIK3,51.840000
2020-06-29,TIK3,54.400002
2020-06-30,TIK3,54.639999
2020-07-01,TIK3,53.919998
2020-07-02,TIK3,54.560001
2020-07-06,TIK3,56.000000
2020-07-07,TIK3,54.080002
2020-07-08,TIK3,54.880001
2020-07-09,TIK3,52.639999
2020-07-10,TIK3,53.520000
2020-07-13,TIK3,53.599998
2020-07-14,TIK3,55.040001
2020-07-15,TIK3,57.119999
2020-07-16,TIK3,56.400002
2020-07-17,TIK3,56.560001
2020-07-20,TIK3,54.959999
2020-07-21,TIK3,56.320000
2020-07-22,TIK3,56.480000
2020-07-23,TIK3,56.320000
2020-07-24,TIK3,54.880001
2020-07-27,TIK3,53.680000
2020-07-28,TIK3,55.119999
2020-07-29,TIK3,52.720001
2020-07-30,TIK3,50.080002
2020-07-31,TIK3,48.560001
2020-08-03,TIK3,48.880001
2020-08-04,TIK3,49.119999
2020-08-05,TIK3,51.200001
2020-08-06,TIK3,50.639999
2020-08-07,TIK3,51.200001
2020-08-10,TIK3,53.360001
2020-08-11,TIK3,53.840000
2020-08-12,TIK3,53.759998
2020-08-13,TIK3,52.799999
2020-08-14,TIK3,53.279999
2020-08-17,TIK3,51.759998
2020-08-18,TIK3,51.520000
2020-08-19,TIK3,51.040001
2020-08-20,TIK3,50.160000
2020-08-21,TIK3,50.480000
2020-08-24,TIK3,53.040001
2020-08-25,TIK3,52.720001
2020-08-26,TIK3,51.840000
2020-08-27,TIK3,51.840000
2020-08-28,TIK3,52.880001
2020-08-31,TIK3,50.720001
2020-09-01,TIK3,49.520000
2020-09-02,TIK3,51.520000
2020-09-03,TIK3,50.560001
2020-09-04,TIK3,51.360001
2020-09-08,TIK3,49.119999
2020-09-09,TIK3,49.279999
2020-09-10,TIK3,48.000000
2020-09-11,TIK3,47.599998
2020-09-14,TIK3,49.200001
2020-09-15,TIK3,48.799999
2020-09-16,TIK3,54.000000
2020-09-17,TIK3,56.400002
2020-09-18,TIK3,55.040001
2020-09-21,TIK3,50.799999
2020-09-22,TIK3,50.000000
2020-09-23,TIK3,48.880001
2020-09-24,TIK3,48.480000
2020-09-25,TIK3,48.880001
2020-09-28,TIK3,49.599998
2020-09-29,TIK3,48.959999
2020-09-30,TIK3,49.840000
2020-10-01,TIK3,49.919998
2020-10-02,TIK3,51.119999
2020-10-05,TIK3,51.279999
2020-10-06,TIK3,49.360001
2020-10-07,TIK3,50.480000
2020-10-08,TIK3,53.200001
2020-10-09,TIK3,54.720001
2020-10-12,TIK3,54.639999
2020-10-13,TIK3,53.759998
2020-10-14,TIK3,54.560001
2020-10-15,TIK3,54.959999
2020-10-16,TIK3,58.320000
2020-10-19,TIK3,58.320000
2020-10-20,TIK3,58.720001
2020-10-21,TIK3,58.560001
2020-10-22,TIK3,61.759998
2020-10-23,TIK3,61.040001
2020-10-26,TIK3,59.040001
2020-10-27,TIK3,56.799999
2020-10-28,TIK3,59.360001
2020-10-29,TIK3,58.959999
2020-10-30,TIK3,59.360001
2020-11-02,TIK3,60.160000
2020-11-03,TIK3,62.799999
2020-11-04,TIK3,62.799999
2020-11-05,TIK3,63.919998
2020-11-06,TIK3,64.720001
2020-11-09,TIK3,69.760002
2020-11-10,TIK3,71.839996
2020-11-11,TIK3,71.120003
2020-11-12,TIK3,70.080002
2020-11-13,TIK3,74.000000
2020-11-16,TIK3,76.559998
2020-11-17,TIK3,77.440002
2020-11-18,TIK3,77.839996
2020-11-19,TIK3,77.279999
2020-11-20,TIK3,78.080002
2020-11-23,TIK3,80.559998
2020-11-24,TIK3,83.599998
2020-11-25,TIK3,84.000000
2020-11-27,TIK3,83.199997
2020-11-30,TIK3,81.440002
2020-12-01,TIK3,81.199997
2020-12-02,TIK3,83.440002
2020-12-03,TIK3,84.800003
2020-12-04,TIK3,87.040001
2020-12-07,TIK3,86.879997
2020-12-08,TIK3,87.680000
2020-12-09,TIK3,91.120003
2020-12-10,TIK3,90.559998
2020-12-11,TIK3,89.279999
2020-12-14,TIK3,86.639999
2020-12-15,TIK3,88.879997
2020-12-16,TIK3,87.440002
2020-12-17,TIK3,87.040001
2020-12-18,TIK3,86.480003
2020-12-21,TIK3,86.160004
2020-12-22,TIK3,84.879997
2020-12-23,TIK3,86.879997
2020-12-24,TIK3,85.199997
2020-12-28,TIK3,85.120003
2020-12-29,TIK3,84.480003
2020-12-30,TIK3,85.680000
2020-12-31,TIK3,86.400002
2021-01-04,TIK3,83.760002
2021-01-05,TIK3,86.160004
2021-01-06,TIK3,90.879997
2021-01-07,TIK3,90.160004
2021-01-08,TIK3,90.720001
2021-01-11,TIK3,91.599998
2021-01-12,TIK3,94.239998
2021-01-13,TIK3,92.559998
2021-01-14,TIK3,93.279999
2021-01-15,TIK3,90.639999
2021-01-19,TIK3,91.440002
2021-01-20,TIK3,91.120003
2021-01-21,TIK3,88.559998
2021-01-22,TIK3,88.879997
2021-01-25,TIK3,87.919998
2021-01-26,TIK3,90.320000
2021-01-27,TIK3,91.040001
2021-01-28,TIK3,88.720001
2021-01-29,TIK3,85.440002
2021-02-01,TIK3,85.919998
2021-02-02,TIK3,89.919998
2021-02-03,TIK3,89.599998
2021-02-04,TIK3,91.599998
2021-02-05,TIK3,91.199997
2021-02-08,TIK3,92.879997
2021-02-09,TIK3,92.320000
2021-02-10,TIK3,91.199997
2021-02-11,TIK3,91.680000
2021-02-12,TIK3,93.839996
2021-02-16,TIK3,95.760002
2021-02-17,TIK3,94.879997
2021-02-18,TIK3,93.040001
2021-02-19,TIK3,96.160004
2021-02-22,TIK3,100.000000
2021-02-23,TIK3,100.720001
2021-02-24,TIK3,104.959999
2021-02-25,TIK3,102.080002
2021-02-26,TIK3,100.320000
2021-03-01,TIK3,104.879997
2021-03-02,TIK3,103.839996
2021-03-03,TIK3,107.519997
2021-03-04,TIK3,108.559998
2021-03-05,TIK3,108.800003
2021-03-08,TIK3,113.360001
2021-03-09,TIK3,112.000000
2021-03-10,TIK3,106.000000
2021-03-11,TIK3,98.160004
2021-03-12,TIK3,100.639999
2021-03-15,TIK3,106.800003
2021-03-16,TIK3,105.199997
2021-03-17,TIK3,108.879997
2021-03-18,TIK3,106.000000
2021-03-19,TIK3,105.760002
2021-03-22,TIK3,105.040001
2021-03-23,TIK3,101.279999
2021-03-24,TIK3,100.000000
2021-03-25,TIK3,102.800003
2021-03-26,TIK3,103.919998
2021-03-29,TIK3,103.599998
2021-03-30,TIK3,106.400002
2021-03-31,TIK3,105.040001
2021-04-01,TIK3,106.239998
2021-04-05,TIK3,107.680000
2021-04-06,TIK3,107.199997
2021-04-07,TIK3,107.120003
2021-04-08,TIK3,107.599998
2021-04-09,TIK3,108.800003
2021-04-12,TIK3,108.720001
2021-04-13,TIK3,107.519997
2021-04-14,TIK3,109.440002
2021-04-15,TIK3,108.400002
2021-04-16,TIK3,107.120003
2021-04-19,TIK3,107.680000
2021-04-20,TIK3,104.480003
2021-04-21,TIK3,106.800003
2021-04-22,TIK3,107.279999
2021-04-23,TIK3,108.400002
2021-04-26,TIK3,108.559998
2021-04-27,TIK3,107.919998
2021-04-28,TIK3,105.599998
2021-04-29,TIK3,105.680000
2021-04-30,TIK3,104.959999
2021-05-03,TIK3,107.599998
2021-05-04,TIK3,104.959999
2021-05-05,TIK3,105.680000
2021-05-06,TIK3,105.680000
2021-05-07,TIK3,106.400002
2021-05-10,TIK3,106.800003
2021-05-11,TIK3,104.720001
2021-05-12,TIK3,102.559998
2021-05-13,TIK3,103.760002
2021-05-14,TIK3,106.080002
2021-05-17,TIK3,105.199997
2021-05-18,TIK3,103.760002
2021-05-19,TIK3,104.720001
2021-05-20,TIK3,104.480003
2021-05-21,TIK3,105.839996
2021-05-24,TIK3,105.440002
2021-05-25,TIK3,104.959999
2021-05-26,TIK3,107.199997
2021-05-27,TIK3,114.800003
2021-05-28,TIK3,112.480003
2021-06-01,TIK3,113.199997
2021-06-02,TIK3,112.720001
2021-06-03,TIK3,112.720001
2021-06-04,TIK3,111.680000
2021-06-07,TIK3,111.279999
2021-06-08,TIK3,111.199997
2021-06-09,TIK3,109.839996
2021-06-10,TIK3,109.040001
2021-06-11,TIK3,109.519997
2021-06-14,TIK3,107.760002
2021-06-15,TIK3,108.320000
2021-06-16,TIK3,107.519997
2021-06-17,TIK3,104.000000
2021-06-18,TIK3,102.239998
2021-06-21,TIK3,105.519997
2021-06-22,TIK3,104.239998
2021-06-23,TIK3,103.599998
2021-06-24,TIK3,105.199997
2021-06-25,TIK3,105.279999
2021-06-28,TIK3,103.120003
2021-06-29,TIK3,104.720001
2021-06-30,TIK3,107.680000
2021-07-01,TIK3,107.839996
2021-07-02,TIK3,106.879997
2021-07-06,TIK3,103.360001
2021-07-07,TIK3,103.839996
